,Q7_Part_1,Q7_Part_2,Q7_Part_3,Q7_Part_4,Q7_Part_5,Q7_Part_6,Q7_Part_7,Q7_Part_8,Q7_Part_9,Q7_Part_10,Q7_Part_11,Q7_Part_12,Q7_OTHER
17570,Python,,,,C++,,,,,,,,
17571,Python,,,,,Java,,,,,,,
17572,,,,,,,,,,,,None,
17573,Python,,,,C++,,,,,,,,
17574,Python,,,,,,Javascript,,,,,,
17575,Python,,SQL,,,,,,,,MATLAB,,
17576,Python,R,SQL,,,Java,Javascript,,,,,,
17577,Python,,SQL,,,,,,,,,,
17578,Python,,,,,,,,,Bash,,,Other
17579,Python,R,SQL,,,,,,,,,,
17580,Python,,,,,,,,,,MATLAB,,
17581,Python,R,SQL,,,,,,,,,,
17582,Python,R,SQL,,,,,,,,,,Other
17583,Python,,,,C++,,Javascript,,,,MATLAB,,
17584,Python,R,,,,,,,,,,,
17585,,,,,,,,,,,,,
17586,Python,,,,,,,,,,,,
17587,Python,,SQL,,,,,,,,MATLAB,,
17588,Python,,,,C++,Java,,,,,,,
17589,Python,,SQL,,,Java,Javascript,,,Bash,,,
17590,Python,,,C,,,,,,,,,Other
17591,Python,,,,C++,,,Julia,,,,,
17592,Python,,,C,,Java,Javascript,,,,,,
17593,Python,,SQL,,C++,,,,,,,,
17594,,,,,,,,,,,,,
17595,Python,,,,,,,,,,,,
17596,Python,,,,,,,,,,,,
17597,Python,,,,,,,,,,,,
17598,Python,,SQL,C,C++,Java,,,,,,,
17599,Python,R,,,,,,,,,,,
17600,,,,,,,Javascript,,,,,,
17601,Python,,,,,,,,,,,,
17602,Python,,SQL,,,,,,,,,,
17603,Python,,SQL,,C++,Java,Javascript,,,Bash,,,Other
17604,Python,,SQL,,,,,,,,,,
17605,,,,,,,,,,,,,
17606,Python,,SQL,,,,,,,,,,
17607,Python,,,,,,,,,,,,
17608,Python,,SQL,C,C++,,Javascript,,,,MATLAB,,
17609,,,,,,,,,,,,,
17610,Python,,SQL,,,,Javascript,,,,,,
17611,Python,,,,C++,,,,,,,,
17612,Python,,SQL,C,C++,Java,Javascript,,,Bash,,,
17613,Python,R,,,,,,,,,,,
17614,Python,,,C,C++,,Javascript,,,,,,
17615,,R,,,,,,,,,,,
17616,,R,,,,,,,,,,,
17617,,,,,,,,,,,,None,
17618,Python,,,,,,Javascript,,,,,,
17619,Python,,,,,,,,,,,,
17620,Python,,,,,,,,,,,,
17621,Python,R,SQL,C,C++,Java,Javascript,,,Bash,,,
17622,Python,R,SQL,,,,,,,,,,
17623,Python,,,,,,,,,,,,
17624,Python,R,SQL,,,,Javascript,,,,,,
17625,Python,R,SQL,,,Java,,,,,,,
17626,Python,,,,,,,,,,,,
17627,,,,,,,,,,,,,
17628,Python,,,C,C++,Java,,,,,,,
17629,Python,,,,,,,,,,,,
17630,Python,,SQL,C,C++,Java,Javascript,,,,,,
17631,Python,,,,,,,,,,MATLAB,,
17632,Python,,SQL,C,C++,Java,Javascript,,,,,,
17633,Python,,SQL,C,C++,,,,,,,,
17634,Python,,SQL,,,Java,,,,,,,
17635,Python,,SQL,,,,Javascript,,,,,,
17636,,,,,,,,Julia,,,,,
17637,Python,R,SQL,C,C++,,,,,,,,
17638,Python,,,C,,,,,,,,,
17639,Python,,,C,C++,Java,,,Swift,Bash,,,
17640,Python,,SQL,,,,Javascript,,,,,,
17641,Python,,SQL,C,C++,,,,,,,,
17642,Python,,,,,,,,,,,,
17643,Python,,,C,C++,Java,,,,,,,
17644,Python,R,SQL,,,Java,,,,,,,
17645,Python,R,SQL,,,,,,,,,,
17646,Python,R,SQL,,,Java,,,,,,,
17647,Python,,,,,,Javascript,,,Bash,,,
17648,,R,,,,,,,,,,,Other
17649,Python,,,,C++,,,,,,,,
17650,Python,R,SQL,,,,,,,,,,
17651,Python,,,,,,,,,,,,
17652,Python,R,SQL,,,,,,,,,,
17653,,R,,,,,,,,,,,
17654,Python,,,C,C++,,,,,,,,
17655,Python,,,,C++,Java,Javascript,,,,,,Other
17656,Python,,SQL,C,C++,Java,Javascript,,,,,,
17657,Python,,,,C++,Java,Javascript,,Swift,,,,
17658,Python,,,,,,Javascript,,,,,,Other
17659,Python,,,,,,,,,,MATLAB,,
17660,Python,R,,,,,,,,,,,
17661,,R,SQL,,,,,,,,,,Other
17662,Python,,,,,,,,,,,,
17663,Python,,SQL,,,,,,,,,,
17664,,,SQL,,C++,Java,,,,,MATLAB,,Other
17665,,,,,,,,,,,,,
17666,Python,,,,,,,,,,,,
17667,,,,,,,,,,,,,
17668,Python,,SQL,,C++,Java,Javascript,,,Bash,,,
17669,Python,,,,,,,,,,,,
17670,Python,,SQL,C,C++,,,,,,MATLAB,,
17671,Python,,SQL,,,,,,,,,,
17672,Python,,SQL,,,,,,,Bash,,,Other
17673,,,,,,,,,,,,,
17674,Python,,SQL,C,,,Javascript,,,,,,Other
17675,Python,,,C,,,,,,,,,
17676,Python,,,C,C++,,,,,,,,
17677,Python,,,,,,,,,,,,
17678,Python,R,SQL,,,,,,,,,,Other
17679,Python,R,,,,,,,,,,,
17680,Python,,,,C++,,,,,,,,
17681,Python,,,,,,,,,,,,Other
17682,Python,,SQL,,,,,,,,,,
17683,Python,,,,,,,,,,,,
17684,,,,,,,,,,,,,
17685,Python,,,C,,,,,,,,,
17686,Python,,,,,,,,,,,,
17687,Python,,,C,C++,,,,,,,,
17688,,,,,,,,,,,,,
17689,Python,,,,,,,,,,,,
17690,Python,,SQL,C,,,,,,,MATLAB,,
17691,,,,,,,,,,,,None,
17692,Python,R,,,,,,,,,,,
17693,Python,,,,,,,,,,MATLAB,,
17694,,,,,,,,,,,,,
17695,Python,,,C,,,,,,,MATLAB,,
17696,,R,,,,,,,,,,,Other
17697,Python,,,C,C++,,,,,,,,
17698,Python,R,SQL,,,,,,,,,,
17699,,,,,,,,,,,,,
17700,,,,,,,Javascript,,,,,,
17701,Python,,,,,Java,,,,,,,
17702,Python,,SQL,,,,,,,,MATLAB,,
17703,Python,,SQL,,,Java,,,,,,,
17704,Python,,SQL,,C++,Java,Javascript,,,,,,
17705,Python,,SQL,,,,Javascript,,,,,,
17706,,,SQL,,C++,Java,,,,,,,
17707,Python,,,,,,,,,,MATLAB,,
17708,Python,,,,,,,,,,,,
17709,Python,,SQL,,,,,,,,,,
17710,Python,R,,,,,,,,,,,
17711,Python,,SQL,C,C++,,Javascript,,,,MATLAB,,
17712,Python,R,SQL,,,,,,,,,,
17713,,,,,,,,,,,,,
17714,Python,,,,,,,,,,,,
17715,Python,,SQL,,,,,,,,,,
17716,,R,,,,,,,,,,,
17717,Python,R,SQL,,,Java,,,,,,,Other
17718,Python,,,,,,,,,,,,
17719,Python,,,C,C++,Java,,,,,,,
17720,Python,R,,,,,,,,,,,
17721,,,,,,,,,,,,,
17722,Python,,,,,,,,,,MATLAB,,
17723,Python,,,,C++,Java,,,,,MATLAB,,
17724,Python,R,SQL,,,,,,,,,,
17725,,,,,,,,,,,,,
17726,,,,,C++,Java,,,,,,,
17727,,R,SQL,,,,,,,,,,
17728,Python,,,,,,,,,,,,
17729,Python,,SQL,,,,,,,Bash,,,
17730,Python,,,,,,,,,,,,
17731,Python,,,,,,,,,,,,
17732,,,,,,,,,,,,,
17733,Python,,,,,,,,,,,,
17734,Python,,,,C++,,,,,,,,
17735,Python,R,SQL,,,,,,,Bash,,,
17736,Python,,SQL,,,,Javascript,,,,,,
17737,Python,R,,,,,,,,,MATLAB,,
17738,,,,,,,,,,,,,
17739,Python,,SQL,,,,,,,,,,
17740,Python,R,SQL,,,,,,,,,,
17741,Python,,,,,,,,,,,,
17742,Python,,SQL,,C++,,,,,,,,Other
17743,Python,,,,,,,,,,,,
17744,Python,R,,C,C++,,,,,,MATLAB,,
17745,,,,,,,Javascript,,,,,,
17746,,,,,,,,,,,,,
17747,Python,,,,C++,,,,,,,,
17748,Python,,SQL,C,C++,,,,,,,,
17749,Python,,SQL,,,,,,,,,,
17750,,,SQL,,,Java,,,,,,,Other
17751,Python,R,,,,,,,,,,,
17752,Python,,SQL,C,C++,Java,,,,,MATLAB,,
17753,,,,,,,,,,,,,
17754,Python,R,,,,,,,,,,,
17755,Python,,,,,Java,,,,,MATLAB,,
17756,,,,,,,,,,,,,
17757,,R,,,,,,,,,MATLAB,,
17758,Python,R,,,,,,,,,,,
17759,,,,,,,,,,,,,
17760,,,,,,Java,,,,,,,
17761,Python,,,,,,,,,,,,
17762,Python,R,,C,,Java,,,,,,,
17763,,,,,,,,,,,,,
17764,Python,R,,,,,,,,,,,
17765,Python,,,,,,,,,,,,
17766,,,,,,,,,,,,,
17767,Python,,,,,,,,,,,,
17768,Python,,,,,,,,,,,,
17769,Python,,,C,,,,,,,,,
17770,,,,,,,,,,,,,
17771,Python,,,,,,,,,,,,
17772,Python,R,SQL,,,,,,,,,,
17773,Python,,SQL,,,,,,,Bash,,,
17774,Python,,SQL,,,,,,,,,,
17775,Python,,,C,,Java,,,,,,,
17776,Python,,SQL,,,Java,Javascript,,,,,,Other
17777,Python,,,,,,,,,,,,
17778,Python,,,,,,,,,,,,
17779,Python,R,,,,,,,,,MATLAB,,
17780,Python,,,,,,,,,,,,
17781,Python,,,,,,,,,,,,
17782,Python,,,C,C++,Java,,,,,MATLAB,,
17783,,,,,,,,,,,,,
17784,Python,R,SQL,,,,,,,,,,
17785,Python,R,,,,,,,,,,,
17786,,,,,,,,,,,,,
17787,,,,C,C++,Java,,,,,,,
17788,Python,,SQL,,,Java,,,,,,,Other
17789,Python,,SQL,,,,Javascript,,,Bash,,,
17790,Python,,SQL,,,Java,,,,,,,
17791,Python,,SQL,,,,,,,,,,Other
17792,Python,,SQL,,C++,Java,,,,,,,
17793,Python,R,SQL,,,,,,,,,,
17794,Python,,SQL,,,,Javascript,,,,,,
17795,,,,,,,,,,,,,
17796,,,,,,,,,,,,,
17797,Python,,,,,,Javascript,,,,,,
17798,Python,,SQL,,,Java,,,,,MATLAB,,
17799,,,,,,,,,,,,,
17800,Python,R,,,,,,,,,MATLAB,,
17801,Python,,SQL,C,C++,Java,Javascript,,,,MATLAB,,
17802,Python,,,C,,,,,,,MATLAB,,
17803,Python,,SQL,,,Java,,,,,,,
17804,,,,,,,,,,,,,
17805,Python,,SQL,,,,,,,,,,
17806,,,,,,,,,,,,,
17807,,,,,C++,,,,,,,,
17808,,,,,,,,,,,,,
17809,Python,R,SQL,,,,,,,,,,
17810,Python,R,SQL,,,,,,,,,,
17811,Python,,,,,,Javascript,,,,,,
17812,,,SQL,,,,,,,Bash,,,
17813,,,,,,,,,,,,,
17814,Python,,,,,,,,,,,,
17815,Python,,,,,,,,,,,,Other
17816,Python,,SQL,,,,,,,,,,
17817,Python,,SQL,,,Java,,,,,,,
17818,Python,R,SQL,C,,Java,Javascript,,,Bash,,,
17819,Python,R,,,,,,,,,,,
17820,Python,,SQL,,,Java,Javascript,,,,MATLAB,,
17821,,,,,,,,,,,,,
17822,Python,R,SQL,C,,Java,Javascript,,,,MATLAB,,
17823,,,,,,,,,,,,,
17824,,,,,,,,,,,,,
17825,Python,,,,,,,,,,,,
17826,Python,R,,,,,,,,,,,
17827,Python,R,SQL,C,,,,,,,MATLAB,,
17828,Python,,SQL,C,C++,,,,,,,,
17829,Python,R,SQL,,,,,,,Bash,,,
17830,Python,,SQL,C,C++,,,,,,,,
17831,Python,R,SQL,,,,,,,,,,
17832,,,,,,,,,,,,,
17833,Python,,,,,,,,,,,,
17834,Python,R,,,,,,,,,MATLAB,,
17835,Python,,,,,Java,Javascript,,,,,,Other
17836,Python,,SQL,,,,,,,,,,
17837,Python,,,,C++,Java,,,,,,,Other
17838,Python,,SQL,,,,,,,,,,
17839,Python,,,,,Java,,,,,,,
17840,Python,,SQL,,,Java,,,,,,,
17841,Python,R,SQL,,,,,,,,,,
17842,Python,,,C,,,,,,,MATLAB,,
17843,Python,,,,,,,,,,,,
17844,Python,,,,,,,,,,,,
17845,Python,R,SQL,,,,,,,,,,
17846,Python,,,,,,,,,,,,
17847,Python,,,,,,,,,,,,
17848,Python,,,,,,,,,Bash,,,
17849,Python,,,,,,,,,,,,
17850,,,,,,,,,,,,,
17851,Python,R,SQL,,,,,,,,,,
17852,Python,,,,,,,,,,,,
17853,,,,,,,Javascript,,,,,,
17854,Python,,,,,,Javascript,,,,,,
17855,,,,,,,,,,,,,
17856,Python,,,C,,,,,,,,,Other
17857,Python,,,,,,,,,,,,
17858,Python,,,,,,,,,Bash,,,
17859,Python,,,,,,,,,,,,Other
17860,Python,R,SQL,,,,,,,,,,
17861,Python,,,,,,,,,,,,
17862,Python,R,,,,,,,,,,,
17863,Python,,,,,,,,,,MATLAB,,
17864,Python,R,SQL,,,,,,,,,,
17865,Python,,,,,,,,,,,,
17866,,,,,C++,,,,,,,,
17867,Python,,,C,,,,,,,,,
17868,Python,R,SQL,C,C++,,,,,,MATLAB,,
17869,Python,,,,,Java,,,,,,,
17870,Python,,,C,C++,,,,,,,,
17871,Python,,SQL,,,,,,,,,,
17872,Python,,,C,,,,,,,,,
17873,Python,,,,,,,,,,,,
17874,Python,R,SQL,,,,Javascript,Julia,,,,,
17875,Python,,SQL,,,,,,,Bash,,,
17876,,,,,,,,,,,,,
17877,Python,,,,C++,Java,,,,,,,
17878,,R,SQL,,,,,,,,,,
17879,Python,,SQL,C,C++,,,,,,,,
17880,Python,,,,,,,,,,,,
17881,Python,R,,,,,,,,,,,
17882,Python,R,,,C++,Java,,,,Bash,,,
17883,Python,,,,,,,,,,,,
17884,Python,R,,,,,,,,,,,
17885,,,,C,,Java,Javascript,,,,,,
17886,Python,,,,,,,,,,,,
17887,,R,,,,,,,,,,,
17888,,,,,,,,Julia,,Bash,,,
17889,,,SQL,,,Java,,,,,,,
17890,,,,,,,,Julia,,,,,
17891,Python,R,SQL,,,,,,,,,,
17892,Python,,,,,,,,,,,,
17893,Python,,,C,C++,,,,,Bash,,,
17894,,,,,,,,,,,,None,
17895,Python,R,SQL,,,,,,,,,,
17896,Python,,SQL,,,,,,,,,,
17897,Python,,SQL,C,,Java,,,,,,,
17898,Python,,,,,Java,,,,,MATLAB,,
17899,Python,,SQL,,C++,Java,,Julia,,,MATLAB,,Other
17900,Python,,,,C++,,,,,,,,Other
17901,Python,R,,C,,,,,,,MATLAB,,
17902,Python,,,C,,,Javascript,,Swift,,,,
17903,,R,,,,,,,,,,,
17904,Python,R,SQL,,,,,,,,,,
17905,Python,,SQL,,,,,,,,,,
17906,Python,R,,,,,,,,,,,
17907,Python,R,SQL,,,,,,,,,,
17908,Python,,,,,,,,,,,,
17909,Python,R,,C,C++,,,,,,MATLAB,,
17910,,,,,,,,,,,,,
17911,Python,,,,,,,,,,,,
17912,,,SQL,,,Java,Javascript,,,,,,Other
17913,Python,,,,,,,,,,,,
17914,Python,,SQL,,C++,Java,,,,,MATLAB,,
17915,Python,,SQL,,,,,,,Bash,,,
17916,Python,,SQL,C,,,,,,,MATLAB,,
17917,Python,R,,,,,,,,,,,
17918,Python,,,,,,,,,Bash,MATLAB,,
17919,Python,,,C,,,,,,,MATLAB,,
17920,Python,R,,,,,,,,,,,
17921,Python,,SQL,,,,,,,Bash,,,
17922,,R,,,,,,,,,MATLAB,,
17923,,,,,,,,,,,,,Other
17924,Python,R,SQL,,,,,,,,,,Other
17925,Python,,,,,Java,,,,,,,
17926,Python,R,,,,,,,,Bash,,,
17927,Python,,,C,,,,,,,MATLAB,,
17928,Python,,SQL,,,,Javascript,,,,MATLAB,,Other
17929,,R,,,,,,,,,,,
17930,Python,,,,,,,,,,MATLAB,,
17931,Python,R,,,,,,,,,,,
17932,Python,,SQL,,,Java,,,,,,,Other
17933,Python,,,,C++,,,,,,MATLAB,,
17934,Python,,,,C++,,,,,,,,
17935,,,,,,,Javascript,,,,,,Other
17936,Python,,,,,,Javascript,,,,,,
17937,Python,R,SQL,,,,,,,,MATLAB,,
17938,Python,,,,,,,,,,,,
17939,,R,SQL,,,,,,,,,,
17940,Python,,SQL,,,,,,,,,,
17941,Python,,SQL,,,Java,,,,,,,
17942,Python,,SQL,,,Java,Javascript,,,Bash,MATLAB,,
17943,Python,R,SQL,,C++,,,,,,,,
17944,Python,R,,,,,,,,,,,
17945,,,,,,,,,,,,,
17946,Python,,,,,,Javascript,,,,,,
17947,Python,,SQL,C,C++,Java,Javascript,,,,,,
17948,Python,,,,,,,,,,,,
17949,Python,,SQL,,,,,,,,,,
17950,Python,,,,,Java,,,,,,,
17951,Python,,,,,,,,,,MATLAB,,
17952,Python,,,,,,,,,,,,
17953,Python,,,,,,,,,,,,
17954,Python,,,C,C++,Java,,,,,,,
17955,,,SQL,C,C++,Java,Javascript,,,,,,
17956,,,,,C++,,,,,,,,
17957,Python,,,,C++,,,,,,,,
17958,Python,,SQL,,,,,,,,,,
17959,Python,,SQL,,,,,,,,,,
17960,Python,,SQL,,,,,,,,,,Other
17961,Python,,,,C++,,,,,,,,Other
17962,Python,,,,,,,,,,,,
17963,Python,R,SQL,,,,,,,Bash,,,
17964,Python,,SQL,,,,,,,,,,
17965,Python,,,C,C++,,,,,,,,
17966,Python,,,,,,,,,,,,
17967,,,,,,,,,,,,,
17968,Python,R,SQL,,,,,,,Bash,,,Other
17969,Python,,SQL,,,,,,,Bash,,,
17970,Python,,,,,Java,,,,,,,
17971,Python,R,SQL,,,,,,,,,,Other
17972,Python,,,,,,,,,,MATLAB,,
17973,Python,,,,,,,,,,,,
17974,Python,,SQL,,,,Javascript,,,,,,
17975,Python,,SQL,,,,,,,,,,
17976,,,SQL,,,,,,,,,,Other
17977,Python,,,,,,,,,,,,
17978,Python,,,C,C++,Java,Javascript,,,,,,
17979,Python,,SQL,C,C++,Java,Javascript,,,,,,
17980,,,,,,,,,,,,,
17981,Python,,,,,,,,,,,,
17982,Python,,SQL,C,C++,Java,,,,,,,
17983,Python,,SQL,C,C++,Java,,,,,MATLAB,,
17984,Python,,,,,,,,,,,,
17985,Python,R,SQL,,C++,,Javascript,,,,MATLAB,,
17986,Python,,SQL,,,,,,,,,,
17987,Python,,,,,,,,,,,,
17988,Python,R,SQL,,,,,,,,,,
17989,Python,R,SQL,,,,,,,,,,Other
17990,Python,,,,,Java,Javascript,,,,,,
17991,,,SQL,,,Java,Javascript,,,Bash,,,
17992,Python,,,,,,,,,,,,
17993,Python,,SQL,,,Java,,,,Bash,,,
17994,,,SQL,,,,,,,,,,Other
17995,Python,,,,,,Javascript,,,,,,
17996,Python,,,,,,,,,,,,
17997,Python,,SQL,,,,,,,,,,
17998,Python,R,SQL,,,,,,,,,,
17999,Python,R,SQL,C,C++,,,,,,MATLAB,,
18000,Python,R,SQL,C,C++,Java,,,,,,,
18001,Python,,,,,,,,,,,,
18002,Python,,,,C++,,,,,,,,
18003,Python,R,,,,,,,,,,,
18004,Python,,,,,,,,,,,,
18005,Python,,,,,,,,,,,,
18006,,,,,,,,,,,,,
18007,Python,,,,,,,,,,MATLAB,,
18008,Python,,SQL,,,,Javascript,,,Bash,,,
18009,Python,,SQL,C,C++,Java,,,,,,,
18010,,,,,,,,,,,,,
18011,Python,R,,C,C++,,,,,,MATLAB,,
18012,,,,,,,,,,,,,
18013,Python,,SQL,C,C++,Java,,,,,,,
18014,Python,R,,,,,,,,,,,
18015,,,,,,,,,,,,,
18016,Python,,,,,,,,,,,,
18017,,,,,,,,,,,,,
18018,,R,SQL,,,,,,,,,,
18019,Python,R,,C,C++,,,,,,,,
18020,Python,,SQL,C,C++,Java,,,,,,,
18021,Python,R,SQL,,,,,,,,,,Other
18022,Python,,,,,,,,,,,,
18023,,R,,,,,,,,,MATLAB,,
18024,,,SQL,,,,,,,,,,
18025,,,,,,,,,,,,None,
18026,Python,,SQL,,,,,,,,,,
18027,Python,,SQL,C,C++,,,,,,,,
18028,Python,,,,C++,,,,,,,,Other
18029,,,,,,,,,,,,,
18030,Python,,,C,C++,,Javascript,,Swift,,,,Other
18031,,R,,,,,,,,,,,
18032,,R,SQL,,,,,,,,,,
18033,Python,,SQL,,,,,,,,,,
18034,Python,,,,,,,,,Bash,,,
18035,Python,,SQL,,,,,,,,,,
18036,Python,R,,C,C++,,Javascript,,,,,,
18037,Python,,,,,,,,,,,,
18038,Python,,,,,,,,,,,,
18039,Python,,,C,C++,Java,,,,,,,
18040,Python,R,,,,,,,,,,,Other
18041,Python,R,SQL,C,,Java,,,,,,,
18042,,,,,,,,,,,,,
18043,Python,,,C,,,,,,,,,
18044,Python,,SQL,,,,,,,,,,
18045,,,,,,,,,,,,,
18046,Python,,,,,,,,,,,,
18047,,,,,,,,,,,,,
18048,Python,,,,,Java,,,,,,,
18049,Python,,SQL,,,,,,,,,,Other
18050,,,SQL,C,C++,Java,Javascript,,,,,,
18051,Python,,,C,C++,,,,,Bash,,,Other
18052,,,,,,,,,,,MATLAB,,
18053,Python,,,,,,Javascript,,,,,,
18054,Python,R,SQL,,,,,,,Bash,,,
18055,,,SQL,,,,,,,,,,
18056,Python,,SQL,,,,Javascript,,,,,,
18057,Python,,SQL,,C++,,Javascript,,,,,,
18058,Python,,SQL,C,,Java,Javascript,,,Bash,,,Other
18059,Python,,SQL,,,,,,,,,,Other
18060,Python,,SQL,,,Java,Javascript,,,,,,Other
18061,Python,,SQL,,C++,,,,,,,,Other
18062,Python,R,SQL,,,,Javascript,,,,,,
18063,Python,,,,,,,,,,,,
18064,Python,,,,,Java,,,,,,,
18065,,,SQL,C,C++,Java,Javascript,,,,,,
18066,Python,R,SQL,,,,,,,,,,
18067,,,,,,,,,,,,,
18068,,,,C,C++,,,,,,,,
18069,Python,,SQL,,C++,,,,,Bash,,,
18070,Python,R,,,,,,,,,,,
18071,Python,,,C,,,,,,,,,
18072,,R,,,,,,,,,,,
18073,Python,,SQL,C,,Java,,,,,,,
18074,Python,R,,,C++,,,,,,,,
18075,Python,,SQL,,,,,,,Bash,,,
18076,,,,,,,,,,,,,
18077,Python,,SQL,,C++,,,,,,,,
18078,Python,,,,C++,,,,,,MATLAB,,
18079,Python,,,,,,,,,,,,
18080,Python,,,,,,,,,,,,Other
18081,Python,,SQL,C,C++,,,,,,MATLAB,,
18082,Python,,SQL,,,,,,,Bash,,,
18083,Python,,,,,Java,Javascript,,,,,,
18084,Python,,SQL,,,,,,,,,,
18085,Python,R,SQL,C,C++,Java,,,,,,,
18086,Python,,,,C++,,,,,,,,
18087,Python,,SQL,C,,Java,,,,,MATLAB,,
18088,Python,,,C,C++,,,,,,,,
18089,Python,R,,,C++,,,,,,,,
18090,Python,,SQL,,,,,,,,MATLAB,,
18091,Python,,SQL,,,,,,,,,,Other
18092,Python,,,,,,,,,,,,
18093,Python,,,,C++,,,,,,,,
18094,,,,,,,,,,,,,
18095,Python,R,SQL,C,,Java,,,,Bash,,,
18096,,,,C,,Java,,,,,,,
18097,Python,,,,,Java,Javascript,,,,,,
18098,Python,,SQL,,,,Javascript,,,,,,
18099,,,,,,,,,,,,,
18100,Python,,,C,C++,,,,,,,,
18101,Python,,,,,,,,,,,,
18102,,,,,,,,,,,,,
18103,Python,,,,,,,,,,,,
18104,Python,,SQL,,C++,Java,Javascript,,,,,,
18105,Python,,,,,,,,,Bash,,,
18106,Python,,SQL,,,,,,,,,,
18107,Python,,,,,,,,,,,,
18108,Python,,SQL,,,,,,,,,,
18109,Python,,,,,,,,,,,,
18110,Python,,,,,,,,,,,,Other
18111,,,,,,,,,,,,,
18112,Python,R,SQL,,,,,,,,,,
18113,Python,,SQL,,,,,,,,,,
18114,Python,,,,C++,Java,,,,,,,
18115,,,,,,,,,,,,,
18116,Python,,,C,C++,,,,,,,,
18117,,,,,,,,,,,,,
18118,Python,R,,,,,,,,,,,
18119,,,,,,,,,,,,,Other
18120,Python,,,,,,,,,,,,
18121,Python,,,,,,Javascript,,,,,,
18122,,R,SQL,,,,,,,,,,Other
18123,Python,,SQL,,,,,,,,,,
18124,Python,,SQL,C,C++,Java,Javascript,,,,,,
18125,Python,,SQL,,,,,,,,,,
18126,Python,,,,,,,,,,,,
18127,Python,,,,,,,,,,,,
18128,,,SQL,,,,Javascript,,,,,,
18129,Python,R,,,,,,,,,,,
18130,Python,R,SQL,,,,,,,,,,
18131,,,,,,,,,,,,,
18132,Python,,,,,,,,,,,,Other
18133,Python,,SQL,C,,Java,Javascript,,,,,,
18134,Python,,,,,,,,,,,,
18135,Python,,SQL,,,,,,,Bash,,,
18136,,,,,C++,,,,,,,,
18137,,,,,,,,,,,MATLAB,,
18138,Python,R,,,,,,,,,,,Other
18139,,,,,,Java,,,,,,,
18140,Python,,SQL,,,Java,,,,Bash,,,
18141,Python,,,,,,,,,,,,
18142,Python,,SQL,,,,,,,Bash,,,
18143,Python,R,SQL,,,,,,,,,,
18144,Python,R,,C,,Java,,,,,,,Other
18145,Python,,,,,,,,,,,,
18146,Python,,SQL,C,,,,,,,,,
18147,Python,,,,C++,,,,,,,,
18148,Python,,,,,,,,,,,,
18149,,R,SQL,,,,,,,Bash,,,
18150,Python,,,,,,,,,,,,
18151,,R,SQL,,,,,,,,,,
18152,,R,SQL,,,,,,,,,,
18153,Python,R,,,,,,,,,,,
18154,Python,,SQL,,,,,,,,,,
18155,Python,,SQL,C,C++,Java,,,,,,,
18156,Python,,,,,,,,,,,,
18157,Python,R,,,,,,,,,,,
18158,Python,,SQL,,,,,,,,,,
18159,,,,,,,,,,,,,
18160,Python,,SQL,,,,,,,,,,
18161,,,,,,,,,,,,,
18162,Python,R,SQL,,,,,,,,,,
18163,,,SQL,,,,,,,,,,
18164,,,SQL,,,Java,Javascript,,,,,,
18165,Python,R,,,,,,,,,,,
18166,Python,,SQL,,C++,,,,,,,,
18167,Python,,,,,,,,,,,,
18168,Python,,SQL,,,,,,,,,,
18169,Python,,SQL,,,,,,,,,,
18170,Python,,,,,,,,,,MATLAB,,
18171,Python,,SQL,,,,Javascript,,,,,,Other
18172,Python,,,,C++,Java,,,,Bash,,,
18173,Python,,,,C++,Java,Javascript,,,,,,
18174,Python,,,C,,,,,,,,,
18175,,,SQL,,,,,,,,,,
18176,Python,,,,,,,,,,,,
18177,Python,,SQL,C,C++,,,,,,MATLAB,,
18178,Python,,,,,,,,,,,,
18179,Python,,,,,,,,,,,,
18180,Python,,,C,C++,,Javascript,,,,,,
18181,Python,,,,,,,,,,,,
18182,Python,,SQL,,,,,,,Bash,,,Other
18183,Python,,,,,,,,,,,,
18184,,,,,,,,,,,,,
18185,Python,R,SQL,C,C++,Java,,,,,,,
18186,Python,,,,,,Javascript,,,,,,Other
18187,Python,,SQL,,,,,,,,,,Other
18188,Python,,,,C++,,,,,,,,Other
18189,Python,,,,,,,,,,,,
18190,Python,,SQL,C,C++,Java,,,,Bash,,,
18191,Python,,,C,C++,Java,,,,,,,
18192,,,,,,,,,,,,,
18193,Python,,,,,,,,,,,,
18194,Python,,SQL,,,,,,,,,,
18195,Python,,,,,,,,,,,,
18196,Python,,,C,C++,,,,,,,,
18197,Python,,SQL,,C++,Java,Javascript,,,,MATLAB,,
18198,Python,,SQL,,,,,,,,MATLAB,,
18199,,,,,,,,,,,,None,
18200,,,SQL,C,C++,Java,,,,Bash,,,
18201,,,,,,,,,,,,,
18202,Python,,SQL,C,C++,Java,,,,,,,
18203,Python,,SQL,,,Java,Javascript,,,,,,Other
18204,Python,,,,,,Javascript,,,,,,Other
18205,Python,,,,,,,,,,,,
18206,Python,,,,C++,,,,,,,,
18207,,,,,,,,,,,,,
18208,Python,,SQL,,C++,,,,,,,,
18209,Python,R,,,,,,,,,,,
18210,,,,,,,,,,,,,
18211,Python,R,SQL,,,Java,,,,,,,
18212,Python,,,,C++,Java,,,,,MATLAB,,
18213,,,,,,,,,,,,,
18214,,R,SQL,,,,,,,,,,
18215,Python,,,C,,,,,,,,,
18216,Python,,SQL,,C++,Java,,,,,,,
